Date,Product,Quantity,Price
2024-02-12,Fone de Ouvido,14,498.67
2023-06-09,Smartwatch,1,174.55
2020-12-05,Smartphone,39,817.56
2025-03-07,Fone de Ouvido,8,939.44
2020-09-15,Fone de Ouvido,1,196.38
2021-11-05,Tablet,7,922.65
2023-06-19,Laptop,40,328.34
2021-11-03,Smartwatch,27,11.54
2022-04-20,Smartwatch,24,936.36
2022-01-06,Tablet,13,978.52
2022-02-08,Laptop,48,404.79
2021-09-08,Smartphone,17,246.59
2024-12-10,Laptop,41,286.43
2022-06-27,Fone de Ouvido,45,392.87
2022-10-01,Tablet,1,243.13
2022-04-05,Laptop,35,557.24
2024-05-26,Laptop,13,508.47
2022-11-03,Smartphone,19,582.31
2022-04-15,Smartwatch,15,396.92
2022-12-21,Fone de Ouvido,15,38.62
2020-04-02,Laptop,28,488.97
2020-10-31,Smartwatch,11,533.82
2020-05-23,Laptop,29,661.94
2023-12-14,Laptop,14,78.91
2021-02-24,Smartphone,38,921.17
2024-03-24,Tablet,40,108.33
2022-01-26,Tablet,21,71.27
2022-10-14,Fone de Ouvido,16,408.12
2024-01-17,Smartphone,30,917.5
2021-06-09,Fone de Ouvido,23,528.13
2022-05-03,Tablet,28,823.39
2023-05-08,Tablet,10,360.78
2022-02-12,Smartwatch,8,757.93
2022-04-01,Fone de Ouvido,12,301.92
2024-04-11,Laptop,27,737.09
2022-05-13,Smartphone,15,376.2
2024-08-05,Tablet,35,540.52
2024-05-10,Smartphone,35,336.52
2020-01-27,Fone de Ouvido,7,953.81
2021-06-07,Laptop,28,52.58
2022-01-23,Fone de Ouvido,33,91.3
2023-07-02,Smartwatch,19,559.29
2022-10-05,Smartphone,31,714.43
2022-07-15,Smartphone,11,790.08
2020-05-20,Laptop,5,679.3
2021-02-22,Laptop,5,58.01
2024-05-09,Tablet,46,420.09
2023-12-03,Laptop,24,910.48
2022-05-01,Smartwatch,6,426.74
2024-12-02,Fone de Ouvido,49,846.81
2022-11-06,Smartphone,19,471.47
2022-01-15,Fone de Ouvido,13,130.16
2024-12-31,Fone de Ouvido,28,79.56
2021-06-15,Fone de Ouvido,29,44.33
2022-10-13,Tablet,38,798.83
2021-11-24,Smartwatch,47,995.39
2020-03-11,Smartwatch,26,844.11
2020-11-17,Laptop,49,566.46
2020-12-23,Tablet,17,444.78
2024-09-28,Fone de Ouvido,43,66.92
2022-06-20,Laptop,43,314.79
2021-11-09,Laptop,31,416.68
2023-02-03,Smartwatch,1,693.47
2024-07-02,Fone de Ouvido,6,845.57
2020-03-24,Smartwatch,8,429.52
2021-06-18,Smartwatch,9,367.49
2020-12-02,Tablet,4,312.45
2020-07-16,Smartphone,37,388.37
2021-04-20,Laptop,15,384.82
2024-03-22,Fone de Ouvido,12,324.43
2021-05-01,Laptop,41,415.36
2021-04-17,Smartphone,46,669.19
2024-01-02,Smartphone,26,765.85
2021-01-05,Fone de Ouvido,40,639.37
2021-02-07,Smartphone,42,79.47
2024-09-11,Tablet,7,639.25
2024-06-25,Fone de Ouvido,21,983.35
2022-07-25,Smartwatch,44,277.08
2021-06-11,Smartphone,12,934.88
2022-01-28,Smartwatch,40,327.21
2025-01-31,Laptop,8,62.4
2023-11-06,Laptop,27,721.97
2023-01-12,Tablet,7,24.39
2024-11-10,Smartwatch,44,608.57
2024-06-26,Tablet,30,267.93
2023-09-18,Fone de Ouvido,6,941.72
2021-05-18,Smartphone,8,779.8
2021-11-24,Smartwatch,9,781.11
2024-08-05,Fone de Ouvido,32,317.76
2021-05-26,Laptop,49,971.01
2022-10-23,Laptop,32,303.23
2020-07-10,Smartwatch,27,59.71
2021-06-27,Smartphone,1,229.38
2022-01-01,Tablet,13,329.67
2020-04-01,Smartwatch,28,508.68
2020-04-09,Tablet,6,79.44
2022-12-29,Fone de Ouvido,14,203.17
2023-05-15,Fone de Ouvido,2,561.91
2023-03-10,Smartwatch,11,322.85
2023-06-19,Laptop,46,870.98
2020-01-08,Fone de Ouvido,17,264.39
2022-05-27,Laptop,17,35.29
2024-07-02,Laptop,18,683.47
2020-02-02,Laptop,19,293.13
2023-09-26,Laptop,31,75.07
2023-08-12,Smartphone,49,424.99
2020-12-05,Fone de Ouvido,43,430.72
2022-12-19,Fone de Ouvido,7,964.84
2021-05-22,Laptop,10,630.67
2022-02-01,Laptop,46,553.14
2021-04-30,Laptop,15,452.43
2022-11-23,Tablet,4,213.19
2021-11-10,Fone de Ouvido,23,272.08
2020-10-18,Laptop,28,316.04
2021-05-03,Laptop,23,439.59
2022-08-27,Smartphone,41,295.95
2021-01-17,Laptop,37,569.95
2023-10-28,Smartwatch,5,551.7
2023-01-23,Tablet,29,921.48
2025-03-13,Laptop,3,574.93
2023-11-08,Tablet,35,817.59
2022-10-23,Smartwatch,32,233.19
2024-05-27,Fone de Ouvido,39,253.12
2020-08-22,Tablet,31,790.77
2020-01-09,Fone de Ouvido,7,619.89
2022-06-13,Smartwatch,46,45.52
2025-02-18,Smartphone,50,821.27
2020-04-08,Laptop,17,195.7
2024-12-08,Fone de Ouvido,6,539.36
2022-01-25,Tablet,29,960.29
2021-04-09,Tablet,22,867.99
2025-02-06,Laptop,50,94.83
2021-08-18,Smartphone,44,234.9
2020-02-12,Smartwatch,29,564.06
2023-02-27,Laptop,2,153.06
2022-12-11,Tablet,32,772.94
2023-04-12,Smartphone,25,988.11
2024-07-07,Smartphone,47,647.36
2022-09-14,Smartwatch,16,358.74
2021-09-29,Tablet,15,300.62
2020-07-18,Fone de Ouvido,45,397.89
2024-04-16,Smartphone,5,36.6
2023-09-22,Laptop,18,92.06
2021-03-30,Tablet,14,554.35
2020-01-12,Smartphone,44,54.9
2024-10-11,Smartphone,1,740.36
2020-12-12,Smartphone,9,420.23
2020-08-01,Smartphone,24,126.82
2020-01-12,Smartphone,36,648.21
2023-05-05,Laptop,24,283.32
2024-06-18,Laptop,36,748.99
2023-09-11,Fone de Ouvido,44,200.7
2023-11-03,Fone de Ouvido,36,561.19
2024-02-22,Tablet,16,155.05
2023-01-14,Smartphone,10,616.53
2020-02-25,Laptop,20,676.78
2021-06-25,Smartwatch,8,77.95
2023-12-26,Smartwatch,31,394.96
2022-09-01,Smartphone,24,593.42
2022-12-22,Laptop,13,34.03
2024-05-14,Fone de Ouvido,3,768.81
2022-06-10,Smartphone,42,452.08
2024-08-16,Smartwatch,30,975.3
2024-02-22,Smartphone,12,831.55
2020-07-04,Smartphone,10,505.05
2025-03-20,Smartwatch,10,203.9
2024-01-10,Smartwatch,8,175.85
2022-01-23,Tablet,40,186.66
2025-01-28,Fone de Ouvido,31,735.64
2023-08-12,Laptop,7,910.92
2023-05-29,Smartwatch,48,783.19
2020-03-05,Fone de Ouvido,4,983.61
2022-05-31,Tablet,43,242.01
2021-08-28,Fone de Ouvido,7,14.0
2021-04-23,Smartphone,41,401.83
2021-02-28,Smartphone,7,942.02
2023-06-29,Laptop,49,318.92
2023-09-09,Smartwatch,41,772.34
2023-06-23,Laptop,22,755.88
2020-04-29,Smartphone,19,179.68
2021-05-04,Laptop,28,636.96
2021-08-03,Smartwatch,9,732.73
2021-09-14,Laptop,11,142.53
2024-08-06,Tablet,27,259.85
2022-08-11,Smartwatch,20,428.23
2021-05-30,Smartphone,24,102.55
2023-02-23,Smartphone,12,468.46
2021-01-29,Smartwatch,47,217.18
2024-02-29,Fone de Ouvido,47,18.1
2022-10-22,Fone de Ouvido,21,421.91
2020-10-10,Fone de Ouvido,5,772.32
2022-10-04,Smartphone,23,15.78
2021-12-29,Smartphone,39,96.07
2023-10-29,Fone de Ouvido,50,298.89
2024-01-03,Fone de Ouvido,4,713.16
2021-07-01,Fone de Ouvido,12,243.28
2024-09-14,Smartphone,33,711.24
2024-07-28,Tablet,44,335.05
2024-07-14,Laptop,22,994.87
2022-03-06,Smartphone,7,333.88
2025-01-22,Smartwatch,23,731.16
2020-09-03,Smartwatch,43,18.86
2020-02-15,Smartwatch,44,828.56
2021-05-24,Fone de Ouvido,15,583.88
2021-04-28,Tablet,46,126.61
2021-02-11,Smartwatch,3,303.99
2021-01-26,Fone de Ouvido,38,579.55
2021-11-29,Smartphone,22,738.13
2024-01-09,Smartwatch,38,945.92
2025-03-10,Smartwatch,34,445.88
2020-01-21,Laptop,1,691.18
2022-01-10,Laptop,35,267.23
2022-03-23,Laptop,16,617.06
2022-08-27,Fone de Ouvido,37,430.9
2021-04-22,Tablet,50,255.39
2021-07-31,Smartphone,19,356.67
2021-11-13,Fone de Ouvido,15,977.98
2022-03-31,Fone de Ouvido,36,375.3
2020-08-25,Smartwatch,24,256.93
2024-10-29,Fone de Ouvido,15,989.41
2023-10-31,Smartwatch,24,850.19
2024-04-24,Fone de Ouvido,24,611.16
2023-05-31,Smartwatch,44,852.29
2021-07-15,Smartwatch,40,865.39
2021-06-25,Smartwatch,21,663.43
2021-05-25,Laptop,25,621.17
2021-07-04,Fone de Ouvido,3,746.31
2023-04-18,Smartphone,40,981.71
2022-05-24,Laptop,28,685.31
2022-06-07,Laptop,16,208.52
2024-04-01,Smartphone,28,608.27
2024-04-24,Smartphone,5,395.09
2020-06-17,Tablet,10,828.48
2024-05-18,Fone de Ouvido,10,119.65
2023-05-15,Laptop,34,756.52
2025-02-21,Laptop,31,888.14
2020-05-04,Smartphone,37,812.65
2021-10-05,Tablet,11,861.42
2020-12-19,Laptop,11,267.58
2020-11-27,Smartwatch,39,85.01
2022-07-31,Smartphone,23,166.45
2022-05-27,Smartphone,21,340.15
2020-03-15,Laptop,40,75.7
2020-12-15,Smartphone,21,895.79
2023-05-15,Tablet,35,643.52
2021-08-23,Laptop,37,393.48
2023-06-25,Laptop,15,851.43
2024-04-23,Smartphone,10,999.39
2024-06-27,Laptop,31,122.73
2022-08-14,Tablet,36,120.8
2024-11-21,Smartphone,7,67.85
2022-07-13,Fone de Ouvido,13,60.39
2023-04-06,Laptop,36,685.77
2020-03-14,Tablet,33,63.54
2022-02-18,Fone de Ouvido,2,45.28
2022-10-01,Laptop,40,80.52
2020-09-30,Fone de Ouvido,21,677.64
2021-09-17,Tablet,42,463.11
2023-09-22,Smartphone,28,606.69
2020-09-19,Fone de Ouvido,50,927.78
2022-12-06,Smartphone,12,151.27
2021-09-03,Smartwatch,5,687.74
2024-10-12,Tablet,5,726.4
2023-05-13,Smartphone,13,247.18
2022-10-12,Laptop,39,879.98
2023-11-03,Tablet,43,619.84
2024-10-15,Tablet,17,459.43
2020-02-15,Smartwatch,23,343.1
2020-08-14,Tablet,45,587.34
2020-03-21,Fone de Ouvido,8,468.6
2020-03-15,Smartwatch,42,268.91
2020-10-26,Smartphone,21,449.7
2024-05-31,Fone de Ouvido,32,396.77
2023-02-17,Tablet,33,362.79
2022-07-09,Smartwatch,20,729.38
2021-10-11,Fone de Ouvido,21,358.26
2024-07-06,Tablet,35,216.98
2021-12-23,Laptop,21,799.99
2024-02-14,Smartphone,18,497.14
2025-02-05,Tablet,7,510.15
2023-02-26,Tablet,49,840.54
2025-01-04,Smartphone,29,605.66
2023-07-06,Laptop,17,755.02
2023-11-23,Laptop,25,210.47
2021-09-22,Laptop,38,745.29
2024-02-22,Laptop,3,267.63
2024-11-21,Smartwatch,20,797.34
2020-01-18,Smartphone,1,792.21
2024-09-28,Smartwatch,34,759.45
2023-11-17,Tablet,25,369.12
2022-02-28,Fone de Ouvido,45,178.6
2021-07-07,Laptop,31,859.24
2024-08-13,Smartwatch,35,56.88
2020-05-17,Smartwatch,46,515.88
2024-06-29,Smartwatch,15,476.02
2022-07-29,Fone de Ouvido,14,940.42
2022-12-17,Laptop,34,940.94
2022-06-07,Tablet,27,583.6
2024-10-18,Smartwatch,30,53.55
2022-06-19,Laptop,17,596.82
2024-01-01,Tablet,6,953.46
2022-02-24,Smartphone,12,368.8
2022-01-21,Smartwatch,27,434.42
2023-10-19,Fone de Ouvido,11,174.02
2021-06-28,Tablet,23,26.66
2023-07-20,Tablet,26,999.46
2020-11-24,Smartwatch,25,501.62
2022-02-19,Smartphone,35,671.32
2020-09-24,Laptop,44,921.59
2023-05-04,Smartwatch,42,293.86
2023-10-02,Fone de Ouvido,40,525.63
2022-09-22,Smartwatch,15,699.41
2020-04-04,Fone de Ouvido,28,214.58
2024-11-16,Fone de Ouvido,45,53.76
2024-09-03,Smartwatch,26,255.27
2024-07-04,Smartwatch,24,711.36
2022-04-26,Laptop,10,790.51
2023-03-06,Fone de Ouvido,44,927.78
2022-10-01,Fone de Ouvido,27,687.51
2023-03-09,Tablet,4,744.31
2021-02-05,Laptop,5,771.99
2023-11-16,Tablet,42,39.05
2022-04-17,Laptop,2,691.19
2023-03-10,Smartwatch,38,973.92
2020-04-19,Tablet,10,756.7
2024-07-21,Tablet,20,268.94
2021-10-04,Smartwatch,41,981.04
2020-06-04,Laptop,26,522.61
2020-07-07,Smartwatch,23,555.83
2021-08-29,Smartphone,3,660.99
2023-11-11,Tablet,29,852.49
2025-01-06,Laptop,41,82.46
2021-07-16,Tablet,11,915.14
2023-01-19,Smartphone,9,624.14
2022-07-07,Fone de Ouvido,26,594.75
2022-12-24,Tablet,9,160.65
2023-11-30,Smartwatch,37,756.56
2024-01-21,Laptop,43,413.09
2023-09-30,Tablet,39,486.62
2022-05-06,Fone de Ouvido,20,270.45
2021-06-28,Laptop,37,57.49
2020-04-17,Laptop,8,285.86
2020-08-13,Laptop,9,357.2
2021-11-04,Smartwatch,38,813.43
2021-12-11,Smartwatch,8,64.8
2023-09-29,Smartphone,15,125.62
2020-02-23,Smartphone,13,620.04
2023-08-31,Smartwatch,47,620.53
2021-03-26,Fone de Ouvido,25,918.46
2020-02-23,Laptop,10,672.09
2022-11-05,Smartwatch,22,248.94
2023-02-03,Smartphone,2,94.09
2020-04-05,Tablet,27,791.4
2024-07-13,Smartwatch,45,986.19
2023-03-23,Smartphone,27,932.87
2022-06-27,Laptop,14,340.12
2023-03-14,Smartwatch,23,283.54
2022-07-06,Smartphone,25,368.88
2024-11-19,Smartwatch,24,251.67
2024-12-02,Tablet,32,183.96
2023-11-20,Tablet,7,802.68
2025-01-17,Laptop,33,367.2
2024-12-02,Laptop,11,467.17
2024-04-21,Smartphone,23,87.73
2020-01-07,Smartwatch,37,799.05
2020-10-25,Smartphone,11,21.43
2024-04-12,Fone de Ouvido,9,868.41
2023-10-15,Smartwatch,34,775.11
2020-02-20,Smartwatch,46,579.59
2023-09-14,Fone de Ouvido,49,799.67
2020-05-26,Smartphone,47,654.55
2020-02-21,Fone de Ouvido,45,507.02
2021-04-16,Laptop,27,360.36
2024-05-26,Laptop,42,524.53
2020-05-28,Tablet,45,107.37
2021-06-11,Fone de Ouvido,7,773.46
2023-07-02,Smartwatch,9,607.74
2024-06-25,Fone de Ouvido,12,365.45
2021-09-05,Fone de Ouvido,4,988.47
2021-04-26,Smartphone,39,264.35
2022-01-22,Fone de Ouvido,46,510.94
2021-02-09,Smartwatch,21,238.13
2024-02-28,Fone de Ouvido,9,252.12
2023-03-25,Tablet,21,319.24
2023-12-24,Tablet,30,634.56
2024-08-05,Fone de Ouvido,1,306.75
2021-07-14,Smartwatch,43,501.16
2024-10-20,Tablet,47,493.51
2024-12-05,Tablet,19,447.86
2020-09-25,Smartphone,28,337.18
2023-09-03,Smartphone,24,936.92
2020-05-02,Fone de Ouvido,34,432.92
2022-12-16,Fone de Ouvido,39,717.34
2021-06-18,Smartwatch,15,752.28
2022-01-20,Fone de Ouvido,12,83.64
2023-01-21,Smartwatch,9,807.17
2020-09-17,Smartwatch,39,676.42
2020-03-03,Tablet,40,17.05
2024-01-14,Tablet,38,840.88
2020-08-16,Smartwatch,20,919.89
2021-02-05,Tablet,29,616.89
2023-11-19,Fone de Ouvido,17,471.55
2023-01-31,Smartwatch,46,927.54
2021-04-25,Smartwatch,2,171.55
2024-05-02,Smartphone,15,908.4
2024-03-21,Fone de Ouvido,17,47.04
2021-08-27,Fone de Ouvido,15,891.03
2022-10-29,Tablet,11,628.93
2023-06-23,Tablet,2,96.51
2022-03-08,Laptop,23,921.09
2020-10-17,Tablet,32,482.02
2020-04-20,Smartphone,32,220.07
2021-01-03,Fone de Ouvido,2,948.12
2024-03-02,Fone de Ouvido,16,786.23
2021-04-09,Fone de Ouvido,32,473.18
2024-10-03,Laptop,22,565.82
2024-08-22,Smartphone,39,445.73
2022-12-01,Fone de Ouvido,41,15.31
2021-02-28,Smartphone,17,604.94
2024-06-06,Tablet,46,935.96
2021-07-04,Smartphone,14,342.61
2025-02-03,Smartphone,29,466.05
2020-12-07,Fone de Ouvido,17,787.92
2024-05-25,Tablet,23,878.27
2023-01-14,Tablet,50,290.85
2024-03-06,Tablet,10,501.37
2023-07-28,Smartphone,32,964.42
2021-10-01,Laptop,30,483.98
2020-05-14,Tablet,37,44.33
2021-07-22,Tablet,2,132.7
2022-06-12,Laptop,23,305.03
2020-06-28,Tablet,23,715.51
2021-11-21,Smartphone,26,718.16
2023-10-04,Smartwatch,29,464.56
2020-12-17,Smartwatch,5,905.98
2024-07-26,Fone de Ouvido,3,550.04
2020-05-31,Smartwatch,35,627.49
2023-05-01,Laptop,37,390.38
2023-06-21,Fone de Ouvido,25,170.24
2023-11-17,Smartwatch,18,843.57
2021-11-09,Fone de Ouvido,39,658.02
2020-12-14,Fone de Ouvido,8,43.61
2020-06-05,Smartwatch,5,122.4
2024-06-09,Smartwatch,24,487.72
2023-05-06,Smartphone,4,421.12
2023-04-16,Fone de Ouvido,32,773.23
2020-04-18,Smartphone,8,273.98
2020-05-05,Laptop,22,103.78
2020-12-19,Tablet,47,414.25
2020-06-20,Smartwatch,7,818.44
2020-12-04,Fone de Ouvido,2,605.5
2020-01-03,Laptop,24,55.08
2025-01-08,Laptop,47,784.61
2025-01-05,Tablet,1,673.0
2023-09-02,Smartphone,44,372.04
2021-05-29,Smartwatch,7,531.73
2021-03-12,Smartwatch,9,944.37
2021-11-02,Tablet,38,946.31
2023-01-30,Smartphone,33,973.72
2024-12-18,Smartwatch,29,152.12
2022-06-13,Laptop,10,24.64
2022-07-08,Laptop,48,433.73
2022-10-01,Tablet,33,709.48
2023-01-20,Smartphone,42,413.93
2024-06-01,Tablet,25,62.27
2021-06-15,Smartphone,27,431.39
2020-05-28,Laptop,29,721.83
2023-08-11,Tablet,40,784.47
2021-09-12,Smartphone,41,36.87
2020-05-17,Fone de Ouvido,24,515.63
2023-12-11,Tablet,18,584.39
2020-09-09,Smartphone,40,477.94
2024-01-15,Laptop,21,618.23
2021-03-31,Smartphone,28,630.09
2021-06-12,Smartwatch,30,602.04
2022-01-24,Fone de Ouvido,28,190.36
2024-04-13,Tablet,11,560.55
2022-08-02,Tablet,41,957.71
2022-12-27,Fone de Ouvido,13,318.36
2024-11-09,Tablet,40,690.16
2022-08-28,Smartwatch,27,660.88
2021-01-01,Tablet,16,646.29
2020-07-16,Smartwatch,39,743.9
2020-06-04,Smartwatch,17,542.43
2020-02-24,Laptop,46,308.7
2020-05-05,Tablet,43,478.53
2020-03-17,Smartphone,3,677.75
2021-11-15,Laptop,45,555.44
2024-01-20,Smartwatch,40,957.44
2020-06-27,Smartphone,24,844.52
2024-03-21,Smartwatch,4,454.79
2020-01-12,Laptop,15,51.59
2023-05-25,Tablet,21,325.92
2022-03-04,Smartwatch,46,840.14
2024-08-22,Smartphone,29,286.13
2024-04-01,Smartwatch,42,388.85
2024-11-12,Fone de Ouvido,17,673.36
2022-07-29,Smartwatch,28,568.97
2025-01-23,Smartphone,25,468.64
2020-12-06,Smartphone,50,594.38
2023-06-07,Laptop,20,265.82
2024-12-21,Laptop,40,474.83
2022-01-05,Laptop,40,757.22
2023-12-23,Tablet,16,510.2
2022-11-11,Smartwatch,35,338.71
2021-05-15,Smartwatch,30,63.45
2020-07-18,Fone de Ouvido,18,433.97
2021-07-11,Smartphone,15,927.92
2023-08-11,Tablet,48,123.44
2025-01-09,Tablet,8,389.53
2021-02-26,Smartwatch,42,12.46
2022-12-08,Tablet,35,300.16
2021-06-15,Tablet,25,62.5
2022-10-20,Smartphone,21,834.92
2022-07-09,Laptop,8,475.2
2024-01-22,Smartphone,37,566.95
2023-11-29,Fone de Ouvido,48,920.14
2023-04-04,Smartwatch,1,324.98
2023-11-09,Smartphone,24,525.27
2020-12-28,Fone de Ouvido,17,265.94
2023-06-28,Tablet,4,91.36
2021-12-29,Smartwatch,39,340.16
2024-02-12,Smartwatch,25,900.06
2025-02-28,Tablet,24,186.32
2020-12-01,Smartphone,45,233.95
2023-06-07,Smartwatch,31,211.77
2023-08-17,Smartphone,31,492.25
2020-05-05,Tablet,28,781.4
2024-04-30,Fone de Ouvido,18,166.8
2021-10-08,Smartwatch,5,904.6
2022-12-03,Smartwatch,38,344.94
2021-09-20,Laptop,33,245.91
2020-08-06,Fone de Ouvido,27,407.38
2024-03-22,Tablet,36,646.11
2020-03-23,Smartwatch,3,928.71
2020-02-10,Fone de Ouvido,5,714.71
2021-10-02,Smartphone,29,143.51
2021-03-28,Fone de Ouvido,13,86.27
2023-06-27,Laptop,28,811.89
2022-10-27,Smartwatch,16,529.76
2022-07-23,Fone de Ouvido,45,143.89
2021-08-03,Smartwatch,37,292.27
2024-05-07,Tablet,46,629.56
2021-09-18,Smartwatch,11,516.34
2023-12-15,Tablet,25,827.75
2023-06-22,Smartphone,27,303.18
2022-11-21,Tablet,13,604.03
2021-03-12,Fone de Ouvido,2,938.83
2021-04-22,Fone de Ouvido,23,36.09
2020-05-27,Smartwatch,50,519.43
2020-09-06,Laptop,31,384.57
2024-11-28,Laptop,5,482.22
2021-09-01,Tablet,33,159.36
2023-06-02,Smartphone,23,119.43
2021-03-13,Fone de Ouvido,20,55.25
2023-06-12,Fone de Ouvido,29,234.46
2022-08-23,Smartwatch,1,334.48
2024-06-06,Smartphone,16,708.59
2024-08-25,Smartwatch,42,334.91
2021-02-25,Smartwatch,33,962.85
2021-07-09,Laptop,11,72.8
2023-01-06,Tablet,21,242.82
2023-07-05,Laptop,26,399.57
2024-06-15,Fone de Ouvido,11,65.21
2024-10-15,Smartphone,32,295.76
2025-02-21,Fone de Ouvido,17,86.23
2023-09-02,Smartphone,17,274.35
2023-01-28,Laptop,22,510.41
2021-01-11,Smartwatch,49,621.37
2020-10-14,Fone de Ouvido,17,169.05
2023-03-17,Tablet,30,475.47
2022-05-19,Smartwatch,3,124.09
2023-08-24,Smartphone,28,239.46
2023-08-11,Smartwatch,17,713.21
2024-01-02,Smartphone,22,55.17
2020-07-18,Laptop,5,587.75
2021-12-13,Fone de Ouvido,30,287.4
2024-10-17,Smartwatch,49,997.99
2025-01-16,Smartwatch,21,220.15
2022-01-01,Laptop,39,679.42
2022-08-10,Smartphone,19,92.28
2024-09-26,Tablet,35,672.91
2022-10-17,Fone de Ouvido,33,865.04
2024-11-15,Fone de Ouvido,7,216.17
2023-11-01,Tablet,2,877.63
2021-06-26,Fone de Ouvido,24,558.04
2024-06-22,Fone de Ouvido,36,612.71
2024-07-09,Fone de Ouvido,18,52.96
2024-06-03,Smartphone,49,994.33
2021-05-14,Tablet,5,848.09
2023-11-26,Smartphone,27,658.89
2021-06-05,Smartwatch,19,459.16
2023-08-11,Smartwatch,45,203.31
2022-04-28,Fone de Ouvido,28,273.72
2023-12-22,Laptop,15,512.77
2022-09-06,Laptop,36,753.77
2022-03-31,Tablet,9,164.82
2022-07-08,Smartphone,14,368.91
2024-11-21,Smartwatch,26,211.98
2024-12-25,Smartphone,41,140.47
2023-12-12,Smartwatch,31,415.53
2024-10-19,Smartphone,32,593.46
2021-08-26,Smartwatch,5,654.08
2020-07-25,Smartwatch,47,600.46
2022-01-05,Laptop,27,499.28
2022-06-07,Laptop,27,883.31
2023-04-17,Fone de Ouvido,48,108.16
2020-02-18,Laptop,7,588.09
2023-05-11,Smartwatch,31,962.6
2024-12-13,Laptop,4,425.7
2023-07-13,Tablet,17,135.83
2023-11-07,Smartwatch,1,83.03
2020-01-21,Laptop,3,653.31
2021-01-11,Smartphone,37,679.9
2020-03-30,Tablet,30,446.94
2022-05-18,Smartphone,16,335.7
2023-05-16,Fone de Ouvido,10,764.99
2023-05-30,Laptop,45,214.35
2020-09-17,Smartwatch,17,986.98
2021-12-26,Smartwatch,38,224.71
2020-09-24,Tablet,45,280.1
2020-08-25,Smartphone,10,423.57
2022-12-24,Smartwatch,43,399.33
2020-04-03,Tablet,22,500.01
2023-11-06,Tablet,27,607.32
2024-02-08,Fone de Ouvido,42,261.84
2022-02-05,Tablet,29,126.32
2020-03-29,Smartwatch,18,876.85
2020-02-08,Tablet,8,529.43
2023-12-01,Fone de Ouvido,49,895.39
2020-06-19,Tablet,30,291.68
2023-06-27,Fone de Ouvido,26,868.55
2021-05-16,Smartphone,9,21.26
2022-01-10,Smartwatch,46,119.36
2022-06-20,Laptop,5,425.96
2023-01-28,Laptop,9,260.16
2024-01-15,Smartphone,35,262.58
2021-08-04,Smartphone,39,434.82
2024-04-04,Tablet,28,349.13
2021-05-13,Fone de Ouvido,19,530.26
2020-12-20,Laptop,25,977.99
2023-07-29,Laptop,30,187.19
2020-02-08,Tablet,4,314.6
2020-03-19,Laptop,30,511.73
2023-01-14,Tablet,26,387.41
2020-07-07,Fone de Ouvido,43,994.58
2024-01-07,Fone de Ouvido,12,799.35
2022-02-22,Laptop,15,374.08
2023-02-24,Smartwatch,37,856.9
2021-07-23,Tablet,45,648.93
2023-06-28,Smartwatch,47,656.53
2020-05-30,Tablet,33,398.85
2020-11-12,Tablet,5,530.16
2020-11-17,Fone de Ouvido,47,978.36
2024-01-24,Tablet,50,805.76
2022-06-04,Tablet,25,251.54
2023-02-24,Laptop,29,144.32
2020-09-27,Tablet,25,571.69
2021-06-17,Tablet,6,593.31
2022-05-14,Tablet,15,134.47
2023-06-06,Tablet,17,702.51
2023-03-01,Laptop,50,203.21
2020-08-12,Smartwatch,18,754.55
2022-01-02,Laptop,7,955.74
2020-02-21,Smartwatch,12,623.06
2023-12-10,Smartwatch,22,981.97
2025-01-31,Tablet,12,225.48
2022-09-14,Smartphone,19,710.24
2024-11-13,Smartphone,10,467.06
2022-12-27,Smartwatch,15,903.65
2021-11-12,Laptop,43,544.45
2024-04-08,Fone de Ouvido,28,747.21
2021-12-01,Fone de Ouvido,32,346.83
2023-11-03,Smartwatch,4,193.51
2021-09-02,Laptop,22,21.48
2021-03-29,Laptop,6,602.15
2024-08-05,Smartphone,5,245.16
2023-02-22,Smartphone,15,481.21
2023-07-14,Fone de Ouvido,43,293.61
2021-12-21,Smartwatch,5,218.61
2022-06-08,Smartwatch,41,555.25
2020-01-16,Laptop,38,718.83
2023-08-22,Fone de Ouvido,22,931.49
2020-03-22,Tablet,34,419.15
2024-09-13,Laptop,18,884.16
2022-04-19,Laptop,9,491.88
2021-03-11,Fone de Ouvido,33,284.09
2022-07-21,Smartphone,9,843.51
2022-11-22,Fone de Ouvido,21,211.96
2021-01-06,Tablet,13,923.79
2022-10-17,Smartphone,23,775.85
2020-09-05,Smartwatch,3,916.0
2020-05-15,Fone de Ouvido,16,724.24
2022-10-09,Smartphone,42,128.38
2022-05-24,Tablet,18,971.08
2021-05-16,Laptop,25,319.14
2022-12-11,Smartwatch,37,179.31
2022-04-09,Smartphone,6,530.92
2022-08-12,Smartphone,22,847.76
2021-05-06,Smartwatch,19,912.45
2021-02-08,Smartphone,29,710.31
